method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,1000,True,0,0,0,0.0033310239668935537,4.559024810791016,4.426825511368125,5.708378791809082,6.8440327644348145,7.9487810134887695,9.848931767258511,24.618506127764576,65.9278923430153,1.2017674446105957,1.1791866494991532,1.6619333028793335,2.182091236114502,1.4340524673461914,1.3730917837987526,1.9764446020126343,0.07512179017066956,5.224428653717041,14.317275047302246
