method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_spline,1000,1000,True,0,0,0,7.510925570386462e-08,29.50605010986328,16.226870666864144,75.04859161376953,297.9617614746094,11114.7451171875,30.721211349539637,77.59932411705026,159.35873058460444,0.00010323696187697351,828.5261840820312,284752.6875
