method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,950,True,0,0,0,0.003063563723117113,4.553439617156982,4.427080192361382,5.7448601722717285,6.898215293884277,7.9906744956970215,9.809209508387186,24.51365002798832,66.24092332777157,0.06910983473062515,5.224428653717041,14.317275047302246
