method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
slim,20,20,True,0,0,0,0.00559184733262944,4.0512261390686035,4.036175226005686,4.253827095031738,4.450174331665039,4.661979675292969,2.879217580851077,7.7277504798409815,27.562232599057918,1.0387171506881714,1.0472662560116461,1.1032265424728394,1.453206181526184,1.1068297624588013,1.096164273620615,1.2425272464752197,0.1306384403080995,5.224428653717041,14.317275047302246
