method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,1000,True,0,0,0,1.330738541582832e-07,87.03140258789062,42.66754051268535,206.0203857421875,968.5169067382812,19293.462890625,33.04804797434263,82.09564364741777,166.3828713241442,5.6803375628078356e-05,828.5261840820312,284752.6875
