method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_spline,1000,825,True,0,0,0,0.008255615830421448,9.827370643615723,9.065194539490204,23.069305419921875,43.54133224487305,82.99579620361328,26.33443439565004,68.11614368530034,126.01375833234482,0.025731656700372696,34.694400787353516,698.5292358398438
