method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_spline,1000,1000,True,0,0,0,0.0037052875850349665,4.15740966796875,4.095010838809097,4.569905757904053,5.5103678703308105,6.27071475982666,5.345939048776989,15.39196726999559,39.637728675734316,0.0861949771642685,5.224428653717041,14.317275047302246
