method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,1000,True,0,0,0,7.292937516467646e-05,8.725519180297852,7.649121134049151,18.36504364013672,33.06221008300781,386.0415954589844,22.210240858216473,57.5116731240753,121.8549495017778,1.7857379913330078,1.62546258239219,3.6605823040008545,19.594026565551758,2.732619524002075,2.623931218989437,6.24553108215332,0.033082786947488785,15.866033554077148,1508.113037109375
