method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_spline,1000,925,True,0,0,0,7.331093365792185e-05,6.066351890563965,5.553869950030698,10.576491355895996,20.83024787902832,90.92547607421875,16.627764084831426,48.82097630351055,109.89853419567115,0.036212556064128876,15.866033554077148,1508.113037109375
