method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_spline,1000,975,True,0,0,0,0.020776472985744476,5.0634613037109375,4.568703579616139,7.009537696838379,18.9047908782959,25.543643951416016,12.704705980778332,36.367422109914536,86.99214134056268,0.05715203657746315,8.404830932617188,130.64695739746094
