method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,1000,True,0,0,0,0.007309617940336466,6.956588268280029,5.201879027339048,12.97192096710205,51.22163009643555,116.91597747802734,16.17043611289493,41.35000064196188,106.33106108950186,0.018926220014691353,8.404830932617188,130.64695739746094
