method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_spline,1000,1000,True,0,0,0,8.363254892174155e-05,6.925708293914795,6.216614220654419,13.87968921661377,24.357072830200195,137.5958709716797,18.63754393296948,51.14044421159565,108.39424044831841,1.6064519882202148,1.4820657258925136,3.0574069023132324,11.596884727478027,2.3091447353363037,2.1389700977957156,4.768530368804932,0.03905313089489937,15.866033554077148,1508.113037109375
