method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
direct_uv,1000,1000,True,0,0,0,0.005753721110522747,4.051161289215088,4.041508448918053,4.2273783683776855,4.389336109161377,4.519707679748535,3.0704442896050996,8.078869611113127,24.69250193631561,0.13073846697807312,5.224428653717041,14.317275047302246
