dataset,seed,status,wall_elapsed_seconds,training_elapsed_seconds,source,method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
Isis,0,complete,,,data\output\v2.4\Isis\Isis\direct\Isis_direct.metrics.json,initial,0,0,True,0,0,0,4.1098180972201694e-05,15.866033554077148,13.462514078364729,33.37770080566406,72.97795104980469,1508.113037109375,25.555652405204135,59.845294137970974,103.07562448907093,2.098554849624634,1.9903427599104688,4.532660961151123,38.79947280883789,3.0302884578704834,2.951691591247877,5.950791358947754,0.012222577891136462,15.866033554077148,1508.113037109375
Isis,0,complete,19.172570700000506,11.34974130000046,data\output\v2.4\Isis\Isis\direct\Isis_direct.metrics.json,direct,1000,1000,True,0,0,0,6.22509396634996e-05,4.898300647735596,4.8884917528415635,5.805442810058594,8.414990425109863,22.440031051635742,10.917086964123573,29.467956624924515,88.63362813942854,1.2728008031845093,1.3283325809712423,1.8248798847198486,4.426514625549316,1.5834593772888184,1.5934897928222322,2.2968244552612305,0.028583472594618797,15.866033554077148,1508.113037109375
Isis,0,complete,27.67369399999734,19.818218100001104,data\output\v2.4\Isis\Isis\affine\Isis_affine.metrics.json,affine,1000,1000,True,0,0,0,8.03314324002713e-05,8.664932250976562,7.622650684024027,18.222169876098633,31.341556549072266,397.3669738769531,22.226294047736612,57.95532227096702,119.59828915095143,1.788953185081482,1.629660907777194,3.613809585571289,19.880617141723633,2.7261664867401123,2.6229625690062965,6.141524314880371,0.036321286112070084,15.866033554077148,1508.113037109375
Isis,0,complete,98.36077410000144,90.27857559999393,data\output\v2.4\Isis\Isis\spline\Isis_spline.metrics.json,spline,1000,1000,True,0,0,0,0.00010397506412118673,5.915376663208008,5.365118651991113,10.025633811950684,18.43865966796875,101.15471649169922,15.413329862914832,47.592977920073245,96.15116012195254,1.4306844472885132,1.333615542918361,2.5316035747528076,9.76500129699707,1.9857712984085083,1.8085092347931833,4.038318634033203,0.05247979238629341,15.866033554077148,1508.113037109375
Isis,0,complete,6.295270600006916,0.07934099998965394,data\output\v2.4\Isis\Isis\slim\Isis_slim.metrics.json,slim,20,20,True,0,0,0,6.591539684054631e-05,4.652966499328613,4.530848521144927,5.703822612762451,10.824759483337402,29.281200408935547,7.943625703361751,26.396623169215747,96.49480070964597,1.1745049953460693,1.1651097205967362,1.7887811660766602,5.11138391494751,1.4164583683013916,1.36924689428939,2.1996657848358154,0.03410626385840096,15.866033554077148,1508.113037109375
