method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,1000,True,0,0,0,1.8393075151834637e-07,142.50096130371094,67.757732097109,355.3005065917969,1738.1650390625,26863.09375,37.630381665250795,92.54785680401754,166.03397008310628,5.146402835845947,4.399138465509597,14.215537071228027,68.38367462158203,9.516085624694824,5.936763241829664,27.064346313476562,4.903501394437626e-05,828.5261840820312,284752.6875
