method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,850,True,0,0,0,9.475843398831785e-08,106.44564056396484,50.704037268762114,280.0500183105469,1272.7269287109375,30382.146484375,34.91766930695861,85.53722409601673,165.97330434289825,4.447932720184326,3.747210620694909,13.165342330932617,72.63557434082031,7.725183963775635,5.068128294399519,19.13866424560547,3.3325908589176834e-05,828.5261840820312,284752.6875
