method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,stretch_max_mean,stretch_max_area_weighted_mean,stretch_max_p95,stretch_max_max,condition_number_mean,condition_number_area_weighted_mean,condition_number_p95,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
slim,20,20,True,0,0,0,6.591539684054631e-05,4.652966499328613,4.530848521144927,5.703822612762451,10.824759483337402,29.281200408935547,7.943625703361751,26.396623169215747,96.49480070964597,1.1745049953460693,1.1651097205967362,1.7887811660766602,5.11138391494751,1.4164583683013916,1.36924689428939,2.1996657848358154,0.03410626385840096,15.866033554077148,1508.113037109375
