method,iters,selected_iteration,valid,num_flipped,num_nonfinite,num_intersections,min_signed_area,symmetric_dirichlet_mean,symmetric_dirichlet_area_weighted_mean,symmetric_dirichlet_p95,symmetric_dirichlet_p99,symmetric_dirichlet_max,angle_distortion_mean_deg,angle_distortion_p95_deg,angle_distortion_max_deg,normalized_uv_area_min,initial_symmetric_dirichlet_mean,initial_symmetric_dirichlet_max
nvp_affine,1000,900,True,0,0,0,0.0029643848538398743,4.586061954498291,4.474481174133017,5.748266220092773,6.684635639190674,7.943746566772461,10.128600857007756,25.325308435644047,60.642274751005196,0.06655165553092957,5.224428653717041,14.317275047302246
